token	label	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	text
piraterij/noun/DM_20030716_01/80602	a	2.04232710553483	2.17906111131409	1.68984558820943	-1.36820539413865	0.941777831318493	-1.30955196865334	-0.834546417743587	-0.490108282330115	1.4958193053403	-0.0344929547277899	2.23187838660298	-1.03679999332068	"Dat wijst op het handelsbelang van het schip en de noodzaak zich te verdedigen tegen <font color=red><b>piraterij</b></font> ."
piraterij/noun/DM_20031025_01/69016	b	0.722680191522465	-6.45811146638284	-0.0434278262427179	5.49794275814232	-1.28144431168125	-3.7697521703641	-4.6387879210516	2.16671414353159	2.32671786208609	2.28582816157565	-4.93689851134414	5.41737310693334	"Maar het rapport voegt eraan toe dat dit bedrag 1,33 miljard euro kan bedragen , mocht de filmindustrie <font color=red><b>piraterij</b></font> volledig in de kiem kunnen smoren ."
piraterij/noun/DM_20040112_01/34458	b	-0.920188168811814	-2.04186733044903	-4.03501275991771	0.249402537817477	-0.917844449591702	0.330620051626071	0.0908075693509049	1.97830871732762	-0.0748190685537073	1.87419996627158	-1.44127267034159	1.90738141384053	"Als commercieel bedrijf houden we rekening met gegevens als <font color=red><b>piraterij</b></font> , het kopiren , de oververzadiging van de markt en de veranderende bestedingspatronen ."
piraterij/noun/DM_20040622_01/35089	b	-3.57141354591364	0.0072581253461039	-2.13107759671245	4.72465888282705	0.332704727743393	8.23039202137931	7.58745692698014	1.46697388534379	-4.16998002215395	3.4166572046676	-7.88197544052268	7.32769235093283	"" <font color=red><b>Piraterij</b></font> leidt tot inkomstenverlies , waardoor je moeilijk het hoofd boven water kunt houden " , stelt Yalomba ."
piraterij/noun/DM_20040712_01/33080	b	1.3116796053823	-1.05345259895311	2.10853198769612	1.44721494608705	-0.383845403773839	-1.65782344613175	-1.81291470965554	0.878058023038266	1.73511407376493	0.895939687936396	-2.01419831598657	-2.39559978342117	"Strengere controles bij avant-premires of persvisies zijn nu al de regel , ook al beweren de Belgische bioscoopexploitanten dat in hun zalen nauwelijks aan <font color=red><b>piraterij</b></font> gedaan wordt ."
piraterij/noun/DM_20041028_01/5071	b	-0.972136153956035	-0.0819265432638807	-0.528005675196383	1.43278292858896	0.669841235988991	2.37437063172671	2.41994752044979	0.112882984705829	-0.484380142483224	0.721539705848456	-0.305760938343286	2.60822554417664	"Maar bezorgd zijn we eerder over de <font color=red><b>piraterij</b></font> via KaZaA dan over andere legale spelers . ""
piraterij/noun/DM_20041227_01/28003	b	0.58447254404648	0.478235127787502	1.02599654743712	0.780524256432925	0.64724575808893	1.11786895573647	1.45253910106566	0.436983560033706	0.0916802985450746	0.210061989933501	1.27988665605964	1.35610844492116	"Dus kon BMG niet worden beschuldigd van <font color=red><b>piraterij</b></font> en kwade trouw door een compilatie uit te brengen ."
piraterij/noun/DM_20051129_01/37927	b	0.885829135868265	7.11857924730568	-1.94483475056002	-6.02150003925825	1.05569675231662	-5.85792838271881	-5.96788639551221	-1.12044186128488	4.77151790359627	-0.294034063341317	5.34804126951153	-8.08168968346944	"Muziekindustrie ziet in antiterreurwet wapen tegen <font color=red><b>piraterij</b></font>"
piraterij/noun/DS_19990126_01/29888	a	6.99535679346113	-5.90497846273455	8.89321083625871	-0.548719408526464	-3.23594161089173	-1.38391372445007	-3.06183764683133	3.01191730870376	1.72423883605361	-1.79971946395048	-4.25768189258081	-5.12936442646461	"" Het geweld neemt toe " , zucht Noel Choong van het meldingskantoor voor <font color=red><b>piraterij</b></font> van het Internationaal Martiem Bureau in de Maleisische hoofdstad Kuala Lumpur ."
piraterij/noun/DS_19990710_01/53569	b	-1.26556191147119	0.226254676388536	-0.777090623144039	0.773039398179666	2.3017650245979	2.75553600260383	3.19701055710246	-1.3719835420562	-0.874327150109296	-0.387511738671684	2.93897994143483	3.99407020069333	"Kopieerbare cd Van onze redacteur BRUSSEL ( eigen berichtgeving , the guardian ) -- Het Secure Digital Music Initiative ( SDMI ) wil verregaande maatregelen om de digitale <font color=red><b>piraterij</b></font> aan banden te leggen ."
piraterij/noun/DS_20000118_01/2853	b	0.605699621770112	0.278984914453571	4.86261150603012	4.0760107683479	-0.165154303464695	0.116097696088808	0.169549955020018	0.845672792888408	0.70483648709332	0.80192464999597	-0.126940558244219	0.242726340916804	"" Het is perfect voor <font color=red><b>piraterij</b></font> " , zegt Jollyon Bean van de British Phonographic Industry , " en maakt het gemakkelijker dan ooit om zich niets aan te trekken van auteursrechten . ""
piraterij/noun/DS_20000125_01/49230	a	1.45845375612597	-1.55586324009829	1.49420055744816	2.54638647135389	-0.0983312157318361	1.40434900063651	1.39951825363786	1.98659743983128	0.247078794929792	1.22724775429908	-1.36514262725476	0.979800733762313	"Xiamen , een havenstad aan de Chinese zuidkust , stond eeuwenlang bekend als een draaischijf van smokkel en <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20000127_01/10932	b	-2.57787903182946	-0.0923496904569407	-1.57573120291233	1.35109127777068	0.533887361072838	3.21323465635171	2.55722891087871	0.268204106267706	-0.895691659521585	0.913637383774885	0.00361561471802024	3.16124690898163	"In deze revolutionaire tijden is de <font color=red><b>piraterij</b></font> de vijand en stoomt het Internet op nieuwe mogelijkheden af ."
piraterij/noun/DS_20000518_01/5786	b	-0.485960853435598	0.669938702505556	-0.268027301397375	1.54104003720631	0.947580809634074	1.61397511781814	1.90201271222527	-0.298124336837614	-0.374821605584394	0.122680555625192	1.86308969135272	2.40153206818478	"Eacem beschuldigt de uitgevers van muziek ervan de paniek rond <font color=red><b>piraterij</b></font> te misbruiken om de eigen monopoliepositie te versterken ."
piraterij/noun/DS_20000520_01/49698	b	1.59137994028895	-2.12666489769515	-0.203649317337681	0.79633028970872	0.181766654638763	0.533540929913462	0.806219313729416	0.905890519003661	-0.242417194887171	0.446084480913343	0.520874485440138	1.89269453235618	"Petra Wikstrm(lobbyiste voor Efpicc ) : " Ik begrijp niet waarom de rechthebbenden deze discussie steeds naar het probleem van <font color=red><b>piraterij</b></font> afleiden ."
piraterij/noun/DS_20000525_01/29360	b	-3.31640337627907	-0.689968154364876	-1.584377614461	2.57914488256172	-1.53371773282353	3.99555900288687	4.34435789494161	1.17555664729132	-1.22706250515669	1.73208669217768	-1.94446772768669	4.47699020264946	"De advocaten van de industrie vertellen apocalyptische verhalen over de vernietigende gevolgen die de digitale <font color=red><b>piraterij</b></font> zal hebben voor de muzikanten ."
piraterij/noun/DS_20000610_01/20673	b	-2.08427410280793	4.3534450576969	-2.05370660071764	-3.11271005326623	3.29734095899019	0.556650571727944	1.2960055127209	-2.07658943595848	0.335667277154865	-1.11852342151649	3.75826607476902	1.9889559227075	"Die beweert immers door deze " <font color=red><b>piraterij</b></font> " vele miljoenen dollars te verliezen doordat internauten niet meer naar de muziekhandel stappen om de jongste hits aan te schaffen , maar ze gratis van het Internet plukken ."
piraterij/noun/DS_20000616_01/73183	b	1.4705529038191	4.53772540607144	0.887349893967464	-2.14606373673706	0.76524659828717	-2.95815728719223	-2.58890876973528	-0.469293647661638	2.25054433532186	0.135608112694578	2.69627510443285	-2.61024420005301	"Muziekindustrie vraagt hulp tegen <font color=red><b>piraterij</b></font>"
piraterij/noun/DS_20001204_01/29434	b	-0.0773904754435294	-1.74010251445716	-0.0503503547157519	2.4077364846801	2.48397701351624	1.15809777472127	2.26785253771808	-1.66024184789822	-0.238234050070028	-0.654146773393954	3.5006237695863	2.51192928930564	"" We maken ons veel zorgen om de <font color=red><b>piraterij</b></font> op het"
piraterij/noun/DS_20010213_01/34973	b	-4.452332993138	-3.37188918584073	-1.74315582905658	-5.6515983081958	-1.3061040167349	-0.249997087123007	-0.766607295494006	0.522022161869873	1.67323640494763	1.63213470563883	-0.56546527629441	-1.49529087285317	"Ondanks de klachten van de muziekindustrie over ongebreidelde <font color=red><b>piraterij</b></font> in die nieuwe omgeving , is de verkoop van legaal materiaal enorm gestegen ."
piraterij/noun/DS_20010810_01/28877	b	-2.98661614507238	-0.916655282978804	-2.09303053197505	1.83566606029059	-0.164094840985379	3.42856045653861	3.39198720978258	0.737336313614478	-1.0269628461655	1.22454834999242	-1.21209117582548	4.53043918806074	"Dat dergelijk materiaal toegankelijk is voor onbevoegden , is volgens Sinclair veel erger dan de digitale <font color=red><b>piraterij</b></font> die de jongste maanden zoveel paranoia veroorzaakt in Hollywood ."
piraterij/noun/DS_20011127_01/25518	b	-4.09934803766886	-0.150240318108541	-4.43078210773551	4.06232216274382	-1.14814786633246	0.806082045509366	0.978548603870455	1.6540051646578	0.0581215527595822	1.98490908433105	-2.29636772553061	0.97548013072007	"Het land waar de <font color=red><b>piraterij</b></font> het weligst tiert is China , waar 90 procent van de muziekverkoop illegale kopien zijn ."
piraterij/noun/DS_20020523_01/55522	b	0.410236338516601	0.165716536191249	0.91234181782239	1.27559232239131	-0.289310951154129	0.199430926620535	0.15534634659901	1.16925562874922	0.780504716320226	1.07444287242838	-0.677674889278549	-0.319547693455866	"De omvang van de <font color=red><b>piraterij</b></font> is heel zichtbaar op de Gorboesjka-markt in de voormalige Roebinfabriek ."
piraterij/noun/DS_20020705_01/44523	b	-0.286154865113972	3.18251311181197	-0.871810120359614	-0.539008656699893	-1.6949313347503	-1.15753339398888	-2.06167333069598	1.77509309496255	-0.617308253826283	1.14144984021414	2.20224667850525	3.05880605716077	"Twee jaar geleden werd Potter al het slachtoffer van Chinese <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20020727_01/69905	b	3.57120666430584	3.82914822071103	2.06192229806638	-2.08171700611886	0.701047411053495	-5.05560387993673	-5.10153081436783	-0.00126172609022226	3.38716362024484	0.160018611065745	2.19710168145324	-5.36390776450351	"Wettelijke sabotage tegen <font color=red><b>piraterij</b></font> Van onze redacteur Frank De Graeve"
piraterij/noun/DS_20021116_01/30663	b	-0.662362671562595	6.04165180206423	-1.1976568437842	-5.20382055744888	0.943224692802818	-2.87780594616465	-2.46982226553376	-0.799390060340912	3.01053799497035	0.150771999578359	2.860603939667	-4.08694115658673	"Ze werd ambassadrice voor Unicef , sprak zich in naam van de muziekindustrie uit tegen <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20030314_01/81713	b	-4.13762797538904	-0.160013517941313	-2.48150662167935	3.43904923922533	0.206800339211991	5.09257222190456	5.14597883263672	0.67193284075297	-2.50616224794527	1.41223388191067	-7.07820537476081	1.50495277037077	"Schueremans merkt ook op dat de <font color=red><b>piraterij</b></font> een rol speelt ."
piraterij/noun/DS_20030712_01/69344	b	-1.51677785753355	9.62466403339738	-1.59691553899365	-8.08976906191691	4.53624165647851	1.66851306571824	2.40588288559413	-3.38297064982589	-0.426687034287775	-1.71795875405701	4.70348991298099	3.12989560945252	"Bij de brief zit een formuliertje waarin hij belooft " te stoppen met " ( cease ) en " zich te onthouden van " ( desist ) de <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20030717_01/3212	b	1.1088320723135	-1.53168977973707	1.74192372695932	2.31740753794765	1.19319414710782	1.13563903985871	1.69145603172172	0.130640906616969	0.450336427384864	0.527880004131083	-0.12336366746464	0.95169741891092	"" Maar de btw en de <font color=red><b>piraterij</b></font> zijn dan ook twee verschillende dossiers ."
piraterij/noun/DS_20030825_01/25650	b	-1.43006210748329	-0.0772167150587273	0.723210548383496	2.4243819231255	1.24568094705386	6.4160597678915	6.04941305886758	3.12130677888579	-1.34090897804749	3.12056241702585	-7.24946965125934	-0.477262271274138	"Voor <font color=red><b>piraterij</b></font> en een muzikaal circus kan je terecht in het Azaleapark in Sint-Amandsberg ."
piraterij/noun/DS_20031023_01/43640	b	0.902341924999413	-0.410984535360994	1.19228140424384	1.54270038405008	-1.54742844175196	-0.792967940805762	-1.24726933877453	2.03720225301503	1.34567891534454	1.47903582336343	-1.37978482600534	-1.50821244583067	"Diefstal , plagiaat , een kloon , <font color=red><b>piraterij</b></font> : de advocaat van de Potter-partij gebruikte in maart veel grote woorden om de rechter te overtuigen van zijn gelijk ."
piraterij/noun/DS_20040124_01/120211	b	-5.15119851225921	-0.765581797178723	-1.14316551853846	4.22947242000508	0.162688694376078	4.18722505301924	3.72673321121095	2.4742777597989	-0.940842343584672	2.72245276660724	-4.78818394479976	2.24651019662479	"We hebben de voorbije jaren van alles meegemaakt : wetsvoorstellen  volont over het statuut , woordbreuken tegen de sociaal-culturele sector , vluchtpogingen over de digitale wetgeving en het leenrecht , en een totaal blinde houding tegenover de <font color=red><b>piraterij</b></font> op muziek ."
piraterij/noun/DS_20040331_01/37329	b	3.17851919960952	0.669200203144279	3.70298600819021	0.15321137336143	2.86150256470563	-0.333059583606693	0.53175071157964	-1.57148990868539	1.04864181529943	-0.694824828403867	1.09231091723635	-1.51231613503239	"Meer landen zullen gaan dagvaarden , de straffen zullen bekendgemaakt worden , het signaal zal steeds sterker worden , en er zullen cijfers volgen hoe dat alles de <font color=red><b>piraterij</b></font> naar beneden haalt ."
piraterij/noun/DS_20040422_01/33651	b	2.4621043670119	2.44065646733526	2.71214691070047	-0.95874716204594	1.9715028521709	-2.87692047575063	-2.51901144486396	-0.799577931045648	2.31198532538666	0.0582681689333668	1.97963466826795	-3.59879508799124	"Voor het prestige binnen de filmwereld is het goed dat een belangrijke vergadering van grote studiobazen uit de hele wereld over de strijd tegen <font color=red><b>piraterij</b></font> in Cannes plaatsgrijpt en niet in het eeuwige Hollywood ."
piraterij/noun/DS_20040529_01/88950	b	0.619340536795607	-0.132092852221518	0.956864442714163	1.47234927763461	0.719864479280809	0.581595876904522	0.759693939599256	0.461308741379904	0.703860481402068	0.675585544875566	-0.144580872555191	-0.0250947249645316	"De persvertoning van Harry Potter and the prisoner of Azkaban en de avant-premire van zondag gaan de nationale premire in Engeland nog vooraf : <font color=red><b>piraterij</b></font> is een kwestie van vraag en aanbod , en de vraag naar de film is vooral in die eerste dagen enorm groot ."
piraterij/noun/DS_20040608_01/77474	a	-0.198774508027557	-0.812681874772077	0.851525400816319	2.68087104309737	-1.31419054579906	1.69224830600425	1.64883122892305	2.29836176864449	0.0431163723764957	2.19953826666377	-2.27853457221011	1.20335787526367	"" Maar we moeten voorbereid zijn op nieuwe types van <font color=red><b>piraterij</b></font> , een ernstigere vorm ."
piraterij/noun/DS_20040817_01/39392	b	-1.68382000657743	-0.447477963073336	-1.19910365675886	1.60116248646336	-1.1554772029714	2.55835258462449	2.97015444580021	0.830783777636741	-0.542393204776177	1.20126995304506	0.112741716509291	3.30692684298889	"De muziekindustrie kreeg de voorbije jaren stevige klappen , onder andere door de <font color=red><b>piraterij</b></font> die wereldwijd tierde ."
piraterij/noun/DS_20041104_01/53924	b	0.609134274458495	0.434983717881788	0.757395253461117	0.890320852386639	0.0857791083924627	0.137136767247472	0.326186636725793	0.586620593357032	0.647969292564685	0.695524671397226	0.3936997676456	0.12611109148729	"Lotti beschuldigt BMG Ariola - bekend van de Idool-platenbaas Bart Brusseleers - van kwade trouw en pure <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20050326_01/70784	b	-3.55357936421969	0.519369195288944	-0.84912277179448	3.07703043919809	0.888386219835646	2.59133246734404	2.25556917791246	-0.742112579102905	-0.675945612002838	0.441618229187233	0.34359509364382	2.61276161055516	"Van de 25- tot 29-jarigen bezondigt nog ruim de helft zich aan <font color=red><b>piraterij</b></font> ."
piraterij/noun/DS_20051118_01/358	a	1.71286594580317	1.84748219662589	1.8546086726738	-0.604909807081344	1.12159830516184	-0.951927242367043	-0.408269071690995	-0.285730419912397	1.23833685183843	0.0200926543894768	2.06707389830003	-0.541182022778708	"Bedoeling is om de Tor Fortuna ten zuiden van de Rode Zee en langs de Somalische kusten te beschermen tegen <font color=red><b>piraterij</b></font> ."
piraterij/noun/DT_20000108_01/24820	b	-0.50588858186004	2.07816325976942	-1.14203351250543	-0.645234212014913	1.20221521824968	1.45133722984684	1.7675686521898	0.473951939273259	-0.83064158417209	0.0444144636410977	1.23320650352417	3.6775943340187	"De mogelijkheden tot kopiren en <font color=red><b>piraterij</b></font> zijn inmiddels alleen nog groter , en de illegale websites allicht nog talrijker geworden , en sommige ervan zullen beter verstopt zitten achter juridisch minder makkelijk te bereiken internationale constructies ."
piraterij/noun/DT_20000428_01/46179	a	2.89041874251032	2.84004989673159	1.77688858148864	-0.477223151123305	2.03389062185656	-3.75772426599086	-3.55829968059674	-1.08257439290136	2.1783571959248	-0.0299985454623934	2.4515443195111	-2.69241029241138	"In maart steunde ze al het topoverleg in Singapore over een gezamenlijk initiatief tegen <font color=red><b>piraterij</b></font> ; nu organiseerde premier Mori een eigen conferentie ."
piraterij/noun/DT_20010105_01/124653	a	3.39595561156599	2.6465467450144	2.9840193468339	-2.23733044545376	4.09200991670036	-5.46032054736777	-5.39233685336598	5.29117975426965	4.42836638790596	-1.39550986182748	6.16037108340833	-8.069714758277	" <font color=red><b>Piraterij</b></font> in Zuidoost-Azi blijft toenemen"
piraterij/noun/DT_20010531_01/105390	a	-0.288488790111425	-0.889289865786358	1.30534365727441	2.93670793233343	-0.188794536701914	0.960409685053306	1.00877115669601	1.48066929959053	0.289498456607984	1.08340789758901	-0.886519303627663	0.568269946585073	"Christelijke Ierse groeperingen spraken van een boot des doods en zeggen dat na <font color=red><b>piraterij</b></font> en drugssmokkel een nieuwe vorm van criminaliteit op zee is ontstaan ."
piraterij/noun/DT_20011227_01/21973	a	0.134747546688221	0.0846651390321366	3.05605248577995	-0.330884332648262	1.85132203095098	2.73240026694615	3.20001144157164	0.481902755306232	-0.673265378845954	-0.1586449845497	1.13509374377737	3.53587822964574	"Deze misdaad is niets anders dan brutale <font color=red><b>piraterij</b></font> en onvergeeflijk terrorisme dat alleen maar gepleegd kan zijn door Japanse samoerai's , klonk het woensdag in een reactie van het Noord-Koreaanse regime ."
piraterij/noun/DT_20020207_01/37264	b	-2.22218760608171	0.533438584411908	-2.16434528297584	1.17085017116628	-0.644003859918397	3.10242095714228	2.7625772014539	1.58380464271793	-1.15560601551516	1.66511784989259	-0.949193819109365	3.48355547737624	"Muziekmaatschappijen zijn het slachtoffer van een terugvallende economie en van <font color=red><b>piraterij</b></font> op het internet ."
piraterij/noun/DT_20020516_01/47286	b	-2.44720544099068	-0.36819177569994	-1.76091636962085	2.30485778594004	-1.2814731623616	2.15529666578086	2.270087484622	1.79950133418432	-0.537595623968011	1.40288703924581	-1.5759785901937	2.65443537090895	"Sommige promotoren van digitale film zeggen dat digitalisering de <font color=red><b>piraterij</b></font> in de filmsector aan banden zal leggen ."
piraterij/noun/DT_20030129_01/26013	b	6.59539367015802	-6.14074294207988	-8.0453948417445	-0.199712498211306	4.24094643347521	2.21818956576541	3.24616200146794	3.4959147246575	-0.660305373913243	-1.3560543476644	-2.66685743074581	-2.94245416591691	"Namaak en <font color=red><b>piraterij</b></font> zijn een pest voor de economie , blijkt uit cijfers van de Europese Commissie ."
piraterij/noun/DT_20030129_01/26201	b	1.79628544873294	-6.13382183863028	-5.83844332763588	0.387399812506641	3.51529194779523	2.24049550182525	3.10492690730143	-1.87698915681746	-0.597647590264544	-1.04910040777003	3.25499407713218	3.37621484034792	"De richtlijn verplicht alle EU-landen namaak en <font color=red><b>piraterij</b></font> voor commercile doeleinden als strafrechterlijke misdrijven te behandelen ."
piraterij/noun/DT_20030403_01/23473	b	1.22958963053223	-0.705075112168595	2.22484199840116	2.88648476206246	-0.830378252498351	-0.332169331880433	-0.305642422751367	1.99016974808737	0.841961834939728	1.57949795369537	-2.42647370289311	0.00925214037543709	"In dit laatste land zou 10 procentpunt minder <font color=red><b>piraterij</b></font> leiden tot een groei van de IT-sector met 60 procent , in Rusland zelfs 120 procent ."
piraterij/noun/DT_20030725_01/21006	a	4.30254715671083	-4.30725102166682	5.87788099466461	2.81001597576792	5.45353814077662	7.04065880356076	3.518357866629	8.3047853929852	-4.26267017934721	-0.522222791977795	11.2831910209602	2.66614335679338	"' <font color=red><b>Piraterij</b></font> wordt heikel probleem voor rederijen '"
piraterij/noun/DT_20030725_01/21066	a	3.33056238869765	-4.97412403781879	5.32472267875187	3.82324681353129	11.8398648846406	3.77968127383024	7.3237869362665	11.6380903110595	-6.11130348757443	1.50417362897736	-0.51759760796136	16.1783414902539	"' <font color=red><b>Piraterij</b></font> wordt een heikel probleem ' , bevestigt Marc Nuytemans , de directeur van de Belgische Redersvereniging ."
