token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text
therapeut/noun/NB_20020525_01/165009	a	-4.31491914127	-0.471277279	-1.2253073089	1.8481347982	-1.93801192292	3.83720891219	0.0800027887644	-4.1234335176	4.12195140436	-0.263200263993	-3.10653147822	0.457003692496	"Ik ben drie maanden op wereldreis geweest , ben opnieuw beginnen studeren en behaalde het diploma van graduaat psychomotorisch <font color=""red"">therapeut</font> ."
therapeut/noun/NB_20020126_01/136695	a	-2.03539957231	-2.13237453752	-2.14108566723	-0.798312992468	-0.42411534642	4.61445151071	2.4345730294	-4.47058405159	2.72958690947	2.20025692894	-1.6170879567	1.86515301947	"Zondag houdt de karavaan paragnosten en <font color=""red"">therapeuten</font> halt in het Fenikshof in Grimbergen ."
therapeut/noun/vk19970325/17835	a	-1.67914413686	0.006973164927	-0.097974749273	1.53710039498	-0.796982982311	2.45716870346	-1.25498247978	-3.08219777701	1.05754968233	2.02726400737	-0.704215818208	1.65571514705	"Om dat euvel te verhelpen zocht hij in de aanloop naar de Spelen van Atlanta enkele malen zijn heil bij de Oekraiense <font color=""red"">therapeut</font> Oegrimov en belegde hij voorts enkele trainingskampen bij zijn oud-trainer Ableman in Florida ."
therapeut/noun/NB_20011004_01/65940	a	4.80543280179	0.242136156458	0.75305422405	-2.95187438364	3.91257664419	0.207387932167	1.70381352223	4.17574696502	-0.761065487003	-7.24249183537	-2.50465143439	-5.49289250352	"Om te vermijden dat Pieter-Jan zwaar motorisch gehandicapt zou worden , zijn we op zoek gegaan naar een goede <font color=""red"">therapeut</font> "" ."
therapeut/noun/DS_20010609_01/76949	a	-0.758216460801	2.23520285009	1.41698298516	1.65458824029	-0.481265143569	-1.09965711479	-2.34731014124	1.09739052289	0.28343788991	1.13072239243	0.121644191323	1.30346358045	"Ik spreek als <font color=""red"">therapeut</font> , niet als sportdirecteur of namens de renner zelf . """
therapeut/noun/NB_20010609_01/254473	a	-0.850734428833	2.1444130171	1.39871378689	1.63634513789	-0.391300879347	-0.902289780679	-2.34689164529	0.896300622897	0.211046717473	1.16519159726	0.142214113015	1.30454610967	"Ik spreek als <font color=""red"">therapeut</font> , niet als sportdirecteur of namens de renner zelf . """
therapeut/noun/DS_20011003_01/4438	a	3.03646055477	3.40918742768	2.41034835423	0.696246864867	2.82802390554	-1.4949342742	-2.02599590908	2.41531698877	-1.21031832069	2.14226448971	1.34837231644	1.74012732468	"Ook <font color=""red"">therapeuten</font> mogen BDE niet pathologiseren ."
therapeut/noun/NB_20000809_01/92994	a	4.38347317793	0.0528387392766	0.739863201414	-2.41498286345	4.04012365205	0.0586655996972	2.74444417966	3.39039279696	3.30194551297	-5.01590886367	4.24830502506	-3.20083705436	"De behandeling bij een <font color=""red"">therapeut</font> in Aalst heeft blijkbaar wonderen verricht . """
therapeut/noun/trouw20031025/22488	a	0.948852499208	-1.0508213099	-0.00506851382624	-0.410141427842	1.13031361444	1.89167188206	2.07825523953	0.164829209998	2.61733274499	-5.9877713234	6.63535264793	-1.04303596858	"Met de aanstelling van een manueel <font color=""red"">therapeut</font> , een nieuwe dokter ( oud-speler Marc Benninga ) en met Ties Kruize als manager moet Bellaart verlicht worden van zijn taken ."
therapeut/noun/DS_20020831_01/1613	a	-2.66205083105	0.909808776152	-0.96159872951	1.99414074085	-2.42075560367	1.21984502099	-0.606110154331	-2.61062017663	3.12227805082	-1.32524363235	-2.67803342709	-0.127853514865	"Anita : "" We zijn eventjes bang geweest dat we niet de vrije hand zouden hebben in de keuze van onze leerkrachten of <font color=""red"">therapeuten</font> ."
therapeut/noun/DS_20020902_01/60212	a	0.328287885535	4.93254229682	2.25280207708	1.55822593212	2.05741655632	-3.37366388455	-2.62213630854	0.435299854313	-2.85832785169	3.90136614245	-0.105168373721	2.58344394607	"Snel en soepel kunnen schrijven heeft veel voordelen in het leven , vindt de <font color=""red"">therapeut</font> ."
therapeut/noun/trouw20030813/31641	a	-5.34080365519	-21.2057889653	-6.70665270349	-7.14629009236	-10.2186487135	11.6245955445	3.50020739529	20.2446533625	11.3938517036	-3.52152339907	8.63363032936	-3.51934339855	"Open dag Friese alternatieve <font color=""red"">therapeuten</font> ."
therapeut/noun/NB_20010519_01/281730	a	1.67329981251	1.5933327859	0.975651130149	0.510278716941	0.595467407687	-0.137988573856	-0.102982415118	1.73759874396	-3.27936238931	-1.9094540814	-0.338140044954	-2.14189803931	"3. Je bent geen dokter of <font color=""red"">therapeut</font> , dus een kwakzalver ?"
therapeut/noun/parool19990208/32897	a	1.97625577124	-1.12037029671	0.446680075056	-0.0491623544703	1.90237431598	1.84888436131	1.19623119585	1.26434940895	3.12794564905	1.96137817037	1.32546283609	0.248876478471	"Een creatief <font color=""red"">therapeut</font> gebruikt een medium als middel om cliënten te bereiken ."
therapeut/noun/trouw20020905/39711	a	1.59892541535	-4.91953705164	-2.21161103289	-0.839492543325	-0.248052132698	5.34194417131	2.51756381822	-4.43959403509	3.10103598138	2.31721614577	-2.21542819795	2.92758021492	"Naast filosoof en posturale ( houding ) integratie <font color=""red"">therapeut</font> is Den Boer stedenbouwkundige ."
therapeut/noun/DS_20041015_01/48121	a	2.37889060018	0.575866212033	1.20507415452	-0.247123756405	2.26330847117	1.43733534389	0.713130015957	1.03002864612	1.33638711994	2.07130178053	1.40100349699	0.972556606642	"Manueel <font color=""red"">therapeuten</font> zijn kinesitherapeuten met een vervolgopleiding ."
therapeut/noun/parool19990211/51285	a	-0.207747850704	1.75349838247	0.998908611743	1.51262708981	-0.384766549441	-0.498886603776	-0.973833006125	2.0165259655	-0.268079795318	-0.544308258523	0.797899832089	-0.320818801532	"- Wat voor werk doet u als <font color=""red"">therapeut</font> ?"
therapeut/noun/DS_20050917_01/17874	a	-2.70387164806	1.32792896231	-0.65244248209	1.28024260581	-1.51964656446	1.90519038848	1.42619862195	-1.1508008183	4.51076616981	2.7255558534	2.62992523538	1.86383088421	"Dat ze op 22 jaar of al veel eerder wrakken kunnen zijn , nauwelijks nog kunnen bewegen , medici en <font color=""red"">therapeuten</font> voortdurend om hulp moeten vragen , is van ondergeschikte , latere zorg ."
therapeut/noun/NB_20000907_01/254766	a	3.18634736682	-1.39444163265	-0.161776980741	-2.0437773104	3.13453904961	-0.290075231112	3.86314470079	2.38291276822	4.4113102933	-3.53306972037	3.24853430577	-2.59082816567	"Het was de bedoeling dat deze atleten een hele periode lang door dezelfde <font color=""red"">therapeut</font> werden gevolgd ."
therapeut/noun/trouw20010908/32990	a	2.18400087779	-2.82675305057	-0.199410751142	-2.04774280241	2.65379048536	3.57467537562	2.38661850211	3.1777935727	2.09646936423	-2.33117240066	2.45225303418	-1.15706964444	"En sommige ( dubieuze ) alternatieve <font color=""red"">therapeuten</font> verdienen er grof geld aan ."
therapeut/noun/NB_20051117_01/95859	a	-2.7605032977	-2.75752561539	-2.33315978676	0.572797142874	-0.560128966191	4.14221934339	3.67968166798	-4.45560242365	2.80638354132	1.14399304894	-2.53587833264	1.56212994138	"Het team van Stimulus wordt gevormd door kinesisten , psychomotorische <font color=""red"">therapeuten</font> en licentiaten lichamelijke opvoeding ."
therapeut/noun/trouw20010906/10544	a	2.63873528274	-8.70571364997	-2.969361798	-3.78768444305	-4.43469696455	9.1172224049	1.35231249757	9.21274660783	9.20350520875	-1.63842335187	5.48257728768	0.0766544232712	"Deze avond : waarom zoeken kankerpatiënten genezing bij de meest vreemde alternatieve <font color=""red"">therapeuten</font> ?"
therapeut/noun/DM_20050317_01/45869	a	-3.69416779928	-6.24589913931	-3.76121828399	-1.50886116241	-0.486648725305	6.78857000586	6.61282132709	-6.19409028967	4.2411522261	3.40041866309	-3.28702552474	1.94856527357	"Daarna volgen scientology ( 5,2 procent ) , new age ( 4,6 procent ) , organisaties voor persoonlijke ontwikkeling ( 4,3 procent ) , <font color=""red"">therapeuten</font> ( 4,1 procent ) , gezondheids- en welzijnsgoeroes ( 4,1 procent ) , de pinkstergemeenschappen ( 2,8 procent ) , de satanisten-duiveluitdrijvers ( 1,6 procent ) en de mormonen ( 1,5 procent ) ."
therapeut/noun/ad19990521/40871	a	-0.363728321915	7.72387285899	3.14344989168	3.12864075694	2.12183396	-5.88516484286	-5.57361933561	1.54626253775	4.87780556347	9.19550389201	0.641192433312	8.23513974716	"Dat gevoel heb ik nu , al zegt mijn manueel <font color=""red"">therapeut</font> Richard Griffioen wel dat ik mijn rug in Parijs zal voelen als de zenuwen komen ."
therapeut/noun/BL_19990320_01/60433	a	-6.19274476639	-5.15861827759	-5.18172865622	-2.98637829888	-2.91576458246	7.60722565709	10.4966916746	-5.17863922894	8.46349748171	-6.90659108972	-7.87967340422	-2.85135261668	"Paarden werden aangekocht en opvoeders namen de taak van <font color=""red"">therapeut</font> en paardenmenner waar ."
therapeut/noun/BL_19991123_01/44935	a	6.4712993556	-2.25897161709	0.465923227063	-3.77378180848	-4.89289741502	-0.358400405852	4.14830331049	6.09290006339	1.78753710456	-3.15863934781	1.76571717657	-1.74652476397	""" Op vijfhonderd patiënten bleken vijf creatieve <font color=""red"">therapeuten</font> nodig , "" aldus de coördinator ."
therapeut/noun/BL_20000411_01/52591	a	-2.07914909104	0.429546803492	-1.83122819738	1.24619790016	-2.36176554546	0.0851182661249	3.86223744256	0.269611041749	1.10843971561	-0.687261512609	-0.66817444366	-0.255551443047	"In de snoezelruimte werden de kinderen tot nu toe meestal door <font color=""red"">therapeuten</font> begeleid , maar dat blijven toch vaak vreemden voor die kinderen . """
therapeut/noun/BL_20010207_01/2112	a	-0.820144088627	3.51135202118	1.2292996048	2.20351966716	-0.0791002979102	-2.05042352112	-2.17178629998	2.43395764426	-1.87327416204	2.36014355127	2.96322667157	2.3293008462	"*stress/depressie : Via aanraking kan de <font color=""red"">therapeut</font> , en ook jijzelf , erkennen dat er iets aan de hand is ."
therapeut/noun/parool20011103/34851	a	-4.06465371583	-2.96943224392	-3.01597196354	1.62294577532	-4.32030136355	1.71505131819	6.38680436202	3.50845040054	-0.980778643131	-3.8354994139	1.58406096929	-2.99216689517	""" Consumenten worden ernstig geschaad en de homeopathische artsen , <font color=""red"">therapeuten</font> , drogisterijen en reformhuizen zullen in grote problemen komen . """
therapeut/noun/BL_20010825_01/41648	a	-0.158244077972	0.103815955128	-0.304330138778	0.488181751717	-0.791281411807	0.246844691411	0.4929703336	2.66412522369	0.480204191894	-4.28529798153	1.66094855406	-2.06970375608	"Therapie is altijd een gedeelde verantwoordelijkheid van de <font color=""red"">therapeut</font> en de patiënt ."
therapeut/noun/nrc19990717/85875	a	2.61332296575	-0.94239672086	0.630218889914	-1.78480152099	2.70680820652	2.07834144073	3.78144627776	-0.498910866774	1.50630360798	1.53855409864	3.98102455722	1.52891292489	"Het zijn de normen van de <font color=""red"">therapeut</font> die bepalen of er sprake is van succes ."
therapeut/noun/ad20040414/7406	a	1.58347334882	6.98551786981	3.55199636637	2.61843737184	1.41420081369	-5.59841256938	-5.2456402982	2.3814484012	-2.9054549196	3.76604801322	1.00536138266	3.53865958441	"De <font color=""red"">therapeut</font> reageert daar persoonlijk op via de website ."
therapeut/noun/parool20001219/1802	a	0.411308275922	1.38565132993	0.629921320841	0.807668260991	0.0221598732222	-0.253713850577	0.293732003682	1.00045465436	-0.0937965065861	-0.924287267759	0.625624836991	-0.237485828848	"De <font color=""red"">therapeut</font> verwijt de artsen ook dat ze niet hebben gecontroleerd of de door de patiënten geuite klachten wel kloppen ."
therapeut/noun/ad20030919/900	a	0.907711538781	-0.517948448565	0.263558506623	-0.434986479975	1.1468589884	1.56829434287	1.82927445419	-0.394358492424	1.01865381989	1.03202536877	0.470165862991	0.765897202733	"Amsterdam -Sms-berichtjes en een digitale <font color=""red"">therapeut</font> tegen drankverslaving ."
therapeut/noun/NB_19991025_01/178239	a	2.18595258042	0.609403364804	1.29016873114	-1.42439163023	2.34062288561	0.759995904261	1.56006794461	-2.68666436715	0.362724986312	2.08359455129	-2.71298924624	4.82647440128	"De voorbije dagen werd mijn rug een drietal keer door bekwame <font color=""red"">therapeuten</font> onder handen genomen , maar na het fietsen kwam de pijn in alle hevigheid op . """
therapeut/noun/ad19990205/5696	a	-1.0027713916	-6.14206023538	-2.72747919708	-2.33604233463	-1.37594459474	6.21559969093	6.3313717789	5.27371563363	3.51249040857	-4.65216296191	3.17845545338	-2.59387605348	"Creatieve Therapie levert naast tuintherapeuten ook <font color=""red"">therapeuten</font> beeldend vormen , drama en muziek af ."
therapeut/noun/volkskrant20010402/53915	a	0.621298233311	0.308472583919	0.778940431202	0.108492517118	1.04176415502	1.14092506196	-0.00394288810451	-0.736694975537	0.889702105761	1.78125176189	-0.173453572677	1.54813665473	"' Door de werveling van het water wordt de olie aangezogen en fijn verdeeld over minuscule waterdruppeltjes ' , zegt de <font color=""red"">therapeut</font> ."
therapeut/noun/DM_20000826_01/32210	a	-0.473553174352	-2.7848821236	-1.33916124708	0.458751795336	0.551114593905	3.91454681279	2.80222395807	-2.14184587312	5.3096495834	-0.941533929592	-2.19510751812	-1.05132479851	"Ook in ons land zijn hier en daar individuele ( al of niet gediplomeerde ) <font color=""red"">therapeuten</font> op kleine schaal bezig met het begeleiden van voornamelijk paarden en honden bij hun revalidatie ."
therapeut/noun/volkskrant20010602/79333	a	3.00579600782	-1.77384082468	0.692248841897	-0.0692870432516	2.77700630347	2.77428518774	0.579089978804	1.86137368204	4.06437273922	-1.14583750639	1.2592442778	-1.09262810211	"Nu volgt ze ook een opleiding tot paranormaal <font color=""red"">therapeut</font> ."
therapeut/noun/volkskrant20010310/63701	a	0.906187506894	-0.148860514737	-0.0382433217409	-1.06307843147	1.0604337522	-0.691384676886	2.15195791952	2.80668504438	-1.6361392238	-8.63352960025	-1.07422937962	-5.19921521726	"Vaak gebruiken fysio- en manueel therapeuten overlappende technieken , maar Hoving had de deelnemende <font color=""red"">therapeuten</font> gevraagd zich te beperken tot een aantal technieken die typerend zijn voor hun therapie ."
therapeut/noun/ad19991210/35157	a	-4.16802218548	-1.6320224578	-2.87918821429	1.77897261896	-4.22739394469	0.413352816535	3.93522875142	5.19236563829	0.294096683552	-3.59354051783	2.24877156122	-2.18583581504	"Wat voelen patiënt en <font color=""red"">therapeut</font> eigenlijk tijdens de behandeling ?"
therapeut/noun/DM_20031201_01/63041	a	-1.49810485466	-1.78184412108	-0.497841608867	0.843622309703	-0.825674864782	3.39077880195	1.22758941876	-0.651467907556	4.10883072041	0.557059310456	1.06389593866	0.408606068983	"Het is wachten op allochtone forensische <font color=""red"">therapeuten</font> om daaraan iets te verhelpen . """
therapeut/noun/ad20000218/16897	a	-0.33571072274	2.34990429523	0.733521462502	2.11902535615	-0.624454906025	-0.1599119945	-1.73034983339	2.01172953189	-1.4868139508	1.760281264	0.894181391613	2.19082769172	"Volgens haar vertelt de voetzool veel over het lichamelijke en geestelijke welzijn van de mens , maar de <font color=""red"">therapeut</font> dient wel geschoold te zijn ."
therapeut/noun/volkskrant20000307/40922	a	-1.25266744967	1.50873296734	0.185229325713	1.66000548347	-0.655842240801	-0.382632882489	-1.17870899197	-1.30558253757	-0.193790452491	1.1874266387	-1.12828844367	1.91629696987	"Hier zijn de beste workshops , modewinkels en <font color=""red"">therapeuten</font> voor honden en hun baas ."
therapeut/noun/DM_20030524_01/8651	a	0.113558591795	3.49810446593	2.05272987181	1.94973327056	0.493842489373	-1.39176713974	-3.2412955229	1.3949931318	-0.454983384255	2.70409327391	0.202058117363	2.61937560153	"* je mumbo-jumbo verkopen in de aard van : "" Je kunt nu niet meer veranderen van <font color=""red"">therapeut</font> want ik heb je chakra's geopend en je zult heel erg ziek worden als je nu met de behandeling stopt "" , en andere varianten van emotionele chantage ;"
therapeut/noun/LN_20000128_01/178880	a	2.54892269704	-1.22640268128	-0.147871936282	-0.600879403382	2.90563272792	1.07903397996	2.19223114259	1.63893368147	0.119979361632	-2.04808731812	2.04866405019	-0.852432467856	"Wordt de behandeling goed uitgevoerd door een zorgvuldig getrainde <font color=""red"">therapeut</font> , dan verschaft ze vanaf de eerste sessie een gevoel van comfort en welzijn """
therapeut/noun/DM_20011208_01/39518	a	-5.6067222146	0.949722992423	-1.07057588752	3.63819164856	-5.31601914823	3.88580025246	3.81892531163	3.65652490607	-7.75701897959	-6.20279091511	-4.46188002703	-4.1929072183	"Hun ouders zullen hulp moeten zoeken buiten de school en veel geld moeten spenderen aan logopedisten , <font color=""red"">therapeuten</font> en revalidatiecentra ."
therapeut/noun/NB_20000926_01/143797	a	-1.12422887397	-4.56841001482	-3.32564430124	-1.49715376072	-1.42081470087	4.61092560974	7.33213314157	-2.28553817421	5.11471650942	-2.0522230297	1.43621780164	-4.12580673697	""" Gehandicapten worden in ons land begeleid door <font color=""red"">therapeuten</font> en medici ."
therapeut/noun/LN_20001017_01/331166	a	1.21559869195	3.85808512944	0.642761364173	2.45507586466	-1.20344911393	-1.96504964283	-1.26320527095	3.4085961062	-7.68791872633	-1.50928320165	3.9307814868	-3.72413323437	"Hij stelt de diagnose en verwijst ze dan door naar de <font color=""red"">therapeuten</font> "" ."
therapeut/noun/ad20010911/21503	a	2.99186697349	0.475265538006	1.70212684645	-0.429113004442	3.21380075525	0.935657747502	-0.543243676197	-1.62542375386	0.320601373619	2.85555215872	-0.0728360976963	1.91795235998	"Na Champ wilde de <font color=""red"">therapeut</font> verder ."
therapeut/noun/ad20020105/45091	a	3.9203803998	-0.34270825153	1.46674521878	-0.317009032693	3.58180904908	1.95166607205	0.0759605299705	-0.646826865158	1.79127704252	4.52646561658	-0.122055935508	2.24298128109	"Voor de tweede keer een gesprek met Tineke , de natuurgeneeskundig <font color=""red"">therapeut</font> ."
therapeut/noun/volkskrant20010310/48587	a	4.58277655223	-2.21213001784	1.65853523754	-2.44369919485	4.7640932124	1.98816638471	2.8598293812	3.79779191898	7.29320763527	6.52221340432	7.04587960951	3.0573288292	"Blijven bewegen is de beste remedie en , aldus Hoving , zes weken lang eens per week naar een manueel <font color=""red"">therapeut</font> ."
therapeut/noun/parool19990914/14526	b	-0.751549030866	0.558628143649	0.622842716527	1.27972881906	-0.429301845483	0.982842848829	-0.768735428766	-0.597586646862	0.477846314846	1.48360554714	-0.0366195110619	1.41000559068	"Ze werden soms verliefd op hun <font color=""red"">therapeut</font> en zagen hem altijd als hun goeroe ."
therapeut/noun/parool20000403/13367	b	1.69778022118	-1.64145210023	0.157488532926	-1.18658229755	1.72332374479	3.05673298366	2.48089792466	-1.2249038878	1.60291767155	1.60752087381	0.906038696625	1.00350940297	"Om toezicht te houden werden het CAD in Assen en een zelfstandig <font color=""red"">therapeut</font> ingeschakeld ."
therapeut/noun/parool20001115/43166	b	-5.40905984173	-1.57872276496	-1.34410777147	2.76477539874	-0.0159883795022	6.14263709592	0.723902440505	-5.10622521244	2.39980511271	7.58835897067	1.30897748377	4.11450661856	"Twee ideeën : stuur Martin Bril in ieders belang langs de <font color=""red"">therapeut</font> en laten we Henny Stoel nomineren voor het hoofdredacteurschap van Het Parool ."
therapeut/noun/parool20000404/40821	b	0.327972815982	3.85052069316	2.15856886499	2.08937966991	0.988934015986	-2.88654435942	-3.02401467517	0.327769793247	-0.701719459353	1.80743959713	-0.524345899929	2.03099162079	"De <font color=""red"">therapeut</font> kon daarover echter , vanwege zijn geheimhoudingsplicht , niet rapporteren . """
therapeut/noun/parool20010109/947	b	-2.09513972577	1.66117366997	2.38641373364	0.300438458688	3.78993173023	2.97715493639	-1.5332876823	-2.58921483257	1.8752455466	4.78913374314	-1.23163192153	2.27970411453	"In de film wisselt Van der Keuken gesprekken met zijn <font color=""red"">therapeut</font> af met lange reizen ."
therapeut/noun/parool20010317/19748	b	2.11671388611	2.92261599841	1.85775226504	0.829017236031	2.23653587738	-1.28022764331	-1.66646569191	1.40470887148	-0.823117963063	1.99305159272	0.753153009117	1.85162769617	"Veel later ben ik naar een <font color=""red"">therapeut</font> gegaan ."
therapeut/noun/BL_19990130_01/14769	b	1.45368199116	0.0221293929478	0.0398078669227	-0.304868507515	1.16011003223	0.54004121624	2.20097630118	1.1972318526	0.0607654231419	0.311498777944	0.551622648785	-1.31085171941	"De huisarts kan ook doorverwijzen naar een <font color=""red"">therapeut</font> die op de hoogte is van technieken om kinderen het bedplassen af te leren ."
therapeut/noun/nrc20040506/57995	b	2.53413150816	0.138935787452	1.214052373	-0.706684687015	2.36615318406	1.21800553189	1.03336642182	-0.397823823073	1.195010334	2.87353587455	0.120896806893	1.38122517904	"Vanaf vandaag staan in het Vondelpark zes cabines waar voorbijgangers een gesprek kunnen hebben met ` <font color=""red"">therapeuten</font> ' over de vragen des levens ."
therapeut/noun/nrc20040221/128150	b	0.767920941815	6.4392466445	2.63098055547	2.91313092935	1.27691316719	-5.81129173808	-3.89197552429	2.62361062936	-4.65309851401	3.00123751443	1.15640967977	2.8644898502	"De <font color=""red"">therapeuten</font> hebben afgesproken strenger voor Rachel te zijn ."
therapeut/noun/nrc20031212/33269	b	2.53022293301	4.13154056795	3.00654190415	1.21713548364	3.07273261545	-2.99300114014	-3.71978206139	0.445650921289	-1.32161740547	3.94987908144	0.130449238175	3.49853105068	"Nederland heeft van de hele wereld de meeste <font color=""red"">therapeuten</font> per vierkante meter ."
therapeut/noun/nrc20030723/35967	b	-0.653688379449	-1.30384005675	-0.360080783983	0.901987107976	0.785622176396	3.09696348684	0.616040535148	-2.65432468196	0.824102904304	3.06437614898	-0.550137489229	1.16421561595	"O'Hara , een snobistische feeks in mantelpak , claimt dertig miljoen schade bij de psychiater wegens seksueel misbruik van een patiënte ; de cynische Murray , met stetson , verdedigt <font color=""red"">therapeuten</font> namens hun verzekering en probeert het slachtoffer onderuit te halen ."
therapeut/noun/nrc20030606/15577	b	1.48576555656	1.32179153181	1.24810448122	0.11610277576	1.50640037877	0.149542832282	0.0430370483275	0.952581996937	0.283170233511	1.37766556783	0.905100522389	1.27176864982	"Heeft de <font color=""red"">therapeut</font> nou het goede gezegd of niet ?"
therapeut/noun/nrc20020912/39114	b	1.21895843816	-0.0819873037318	0.426045315876	-0.508522931362	1.27578265548	0.881790116492	1.75085866665	0.688295876064	0.749120843367	-0.864758953566	0.963279987412	-0.378415167681	""" Ik heb sinds 11 september een steeds terugkerende nachtmerrie over een stormvloed waaronder de hele stad bedolven wordt "" , zei een vrouw op de lokale televisie tegen een <font color=""red"">therapeut</font> die was ingehuurd om psychische hulp te bieden bij de herdenking ."
therapeut/noun/nrc20020907/140434	b	-0.574750534159	4.53748634958	1.9822756683	2.82636939335	1.99302443367	-2.65228232378	-3.68633235637	-2.06486123051	-0.72125669105	2.63116292545	-0.508153708384	2.15289203939	"Psycholoog Yde Lanssen is vanaf 1989 Fortuyns <font color=""red"">therapeut</font> ."
therapeut/noun/nrc20020622/43092	b	1.25662283485	0.0814186259005	0.575464646898	0.168021316742	1.41296031721	1.36003983474	0.638295804303	-0.249113612646	0.885409987615	1.08336993227	0.41703085239	0.707475118375	""" We fungeren als een <font color=""red"">therapeut</font> ."
therapeut/noun/nrc20020330/90071	b	1.00720190071	0.163010505393	0.628008385838	0.46923090062	1.00585642421	0.780697094063	0.153732580998	-1.01909703079	1.86329125742	1.22758378517	-0.721657227703	0.984234037829	"Hij bezocht een <font color=""red"">therapeut</font> , die hem adviseerde zich wat minder op zijn eetgewoonten te fixeren , en wat meer op de andere zaken in het leven , sociale contacten bijvoorbeeld ."
therapeut/noun/nrc20010825/73265	b	-1.12203727282	0.444815641052	0.185665042669	1.83297842214	-0.724617317371	2.26302996276	-1.3419284712	-1.482386802	-0.391013329227	2.99783936324	-0.534854043519	2.15859357968	"Eerst was er de dominee , toen de <font color=""red"">therapeut</font> en nu de coach ."
